borough,variable,value,borough_category,is_per_capita
Havering,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Hillingdon,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Hounslow,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Islington,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Kensington and Chelsea,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Kingston upon Thames,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Lambeth,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Lewisham,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Merton,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Newham,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Redbridge,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Richmond upon Thames,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Southwark,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Sutton,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Tower Hamlets,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Waltham Forest,Police Officer Uplift Grant - per capita,0.0,Outer London,1
Wandsworth,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Westminster,Police Officer Uplift Grant - per capita,0.0,Inner London,1
Barking and Dagenham,Other grants within AEF  - per capita,4.655093650068524,Outer London,1
Barnet,Other grants within AEF  - per capita,1.4564603133829952,Outer London,1
Bexley,Other grants within AEF  - per capita,22.69371196754564,Outer London,1
Brent,Other grants within AEF  - per capita,44.39670394349618,Outer London,1
Bromley,Other grants within AEF  - per capita,61.027272727272724,Outer London,1
Camden,Other grants within AEF  - per capita,105.50214183722038,Inner London,1
Croydon,Other grants within AEF  - per capita,65.79324462640737,Outer London,1
Ealing,Other grants within AEF  - per capita,14.780713701988558,Outer London,1
Enfield,Other grants within AEF  - per capita,100.85151515151514,Outer London,1
Greenwich,Other grants within AEF  - per capita,11.912832929782082,Outer London,1
Hackney,Other grants within AEF  - per capita,54.48688271604938,Inner London,1
Hammersmith and Fulham,Other grants within AEF  - per capita,11.577510917030567,Inner London,1
Haringey,Other grants within AEF  - per capita,107.91445874337623,Inner London,1
Harrow,Other grants within AEF  - per capita,0.0,Outer London,1
Havering,Other grants within AEF  - per capita,85.04961832061069,Outer London,1
Hillingdon,Other grants within AEF  - per capita,103.57960117685518,Outer London,1
Hounslow,Other grants within AEF  - per capita,49.951422623178345,Outer London,1
Islington,Other grants within AEF  - per capita,44.963065558633424,Inner London,1
Kensington and Chelsea,Other grants within AEF  - per capita,38.04044630404463,Inner London,1
Kingston upon Thames,Other grants within AEF  - per capita,26.107142857142858,Outer London,1
Lambeth,Other grants within AEF  - per capita,112.7235516372796,Inner London,1
Lewisham,Other grants within AEF  - per capita,0.0,Inner London,1
Merton,Other grants within AEF  - per capita,34.27509293680298,Outer London,1
Newham,Other grants within AEF  - per capita,5.733409285103959,Inner London,1
Redbridge,Other grants within AEF  - per capita,45.96841766032871,Outer London,1
Richmond upon Thames,Other grants within AEF  - per capita,50.317622950819676,Outer London,1
Southwark,Other grants within AEF  - per capita,537.4780630484238,Inner London,1
Sutton,Other grants within AEF  - per capita,20.0381679389313,Outer London,1
Tower Hamlets,Other grants within AEF  - per capita,21.14727682887528,Inner London,1
Waltham Forest,Other grants within AEF  - per capita,17.201867816091955,Outer London,1
Wandsworth,Other grants within AEF  - per capita,28.287022900763358,Inner London,1
Westminster,Other grants within AEF  - per capita,82.72148800783162,Inner London,1
Barking and Dagenham,Adult and Community Learning from the ESFA - per capita,8.460484239378712,Outer London,1
Barnet,Adult and Community Learning from the ESFA - per capita,0.0,Outer London,1
Bexley,Adult and Community Learning from the ESFA - per capita,12.86815415821501,Outer London,1
Brent,Adult and Community Learning from the ESFA - per capita,0.0,Outer London,1
Bromley,Adult and Community Learning from the ESFA - per capita,0.09090909090909091,Outer London,1
Camden,Adult and Community Learning from the ESFA - per capita,6.663493574488339,Inner London,1
Croydon,Adult and Community Learning from the ESFA - per capita,11.847492323439099,Outer London,1
Ealing,Adult and Community Learning from the ESFA - per capita,0.0,Outer London,1
Enfield,Adult and Community Learning from the ESFA - per capita,0.0,Outer London,1
Greenwich,Adult and Community Learning from the ESFA - per capita,6.776202006226219,Outer London,1
Hackney,Adult and Community Learning from the ESFA - per capita,0.0,Inner London,1
Hammersmith and Fulham,Adult and Community Learning from the ESFA - per capita,0.0,Inner London,1
Haringey,Adult and Community Learning from the ESFA - per capita,6.61998485995458,Inner London,1
Harrow,Adult and Community Learning from the ESFA - per capita,1.8446230386528895,Outer London,1
Havering,Adult and Community Learning from the ESFA - per capita,4.713740458015267,Outer London,1
Hillingdon,Adult and Community Learning from the ESFA - per capita,6.178489702517163,Outer London,1
Hounslow,Adult and Community Learning from the ESFA - per capita,10.006939625260236,Outer London,1
Islington,Adult and Community Learning from the ESFA - per capita,5.212373037857803,Inner London,1
Kensington and Chelsea,Adult and Community Learning from the ESFA - per capita,0.0,Inner London,1
Kingston upon Thames,Adult and Community Learning from the ESFA - per capita,0.0,Outer London,1
Lambeth,Adult and Community Learning from the ESFA - per capita,8.265113350125944,Inner London,1
Lewisham,Adult and Community Learning from the ESFA - per capita,12.165668662674651,Inner London,1
Merton,Adult and Community Learning from the ESFA - per capita,0.14869888475836432,Outer London,1
Newham,Adult and Community Learning from the ESFA - per capita,0.0,Inner London,1
Redbridge,Adult and Community Learning from the ESFA - per capita,8.894618111504995,Outer London,1
Richmond upon Thames,Adult and Community Learning from the ESFA - per capita,0.0,Outer London,1
Southwark,Adult and Community Learning from the ESFA - per capita,0.0,Inner London,1
Sutton,Adult and Community Learning from the ESFA - per capita,0.7824427480916031,Outer London,1
Tower Hamlets,Adult and Community Learning from the ESFA - per capita,0.11601675797615212,Inner London,1
Waltham Forest,Adult and Community Learning from the ESFA - per capita,1.9827586206896552,Outer London,1
Wandsworth,Adult and Community Learning from the ESFA - per capita,6.1709923664122135,Inner London,1
Westminster,Adult and Community Learning from the ESFA - per capita,45.55066079295154,Inner London,1
Barking and Dagenham,Sixth Form Funding from the ESFA - per capita,54.4540886249429,Outer London,1
Barnet,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Bexley,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Brent,Sixth Form Funding from the ESFA - per capita,11.595055915244261,Outer London,1
Bromley,Sixth Form Funding from the ESFA - per capita,9.057575757575757,Outer London,1
Camden,Sixth Form Funding from the ESFA - per capita,0.0,Inner London,1
Croydon,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Ealing,Sixth Form Funding from the ESFA - per capita,32.37809861073277,Outer London,1
Enfield,Sixth Form Funding from the ESFA - per capita,43.127272727272725,Outer London,1
Greenwich,Sixth Form Funding from the ESFA - per capita,22.013144240747145,Outer London,1
Hackney,Sixth Form Funding from the ESFA - per capita,21.89814814814815,Inner London,1
Hammersmith and Fulham,Sixth Form Funding from the ESFA - per capita,28.444323144104803,Inner London,1
Haringey,Sixth Form Funding from the ESFA - per capita,0.0,Inner London,1
Harrow,Sixth Form Funding from the ESFA - per capita,0.7003444316877153,Outer London,1
Havering,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Hillingdon,Sixth Form Funding from the ESFA - per capita,4.668192219679634,Outer London,1
Hounslow,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Islington,Sixth Form Funding from the ESFA - per capita,15.784856879039705,Inner London,1
Kensington and Chelsea,Sixth Form Funding from the ESFA - per capita,0.0,Inner London,1
Kingston upon Thames,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Lambeth,Sixth Form Funding from the ESFA - per capita,0.0,Inner London,1
Lewisham,Sixth Form Funding from the ESFA - per capita,10.00998003992016,Inner London,1
Merton,Sixth Form Funding from the ESFA - per capita,39.60966542750929,Outer London,1
Newham,Sixth Form Funding from the ESFA - per capita,13.209911706066647,Inner London,1
Redbridge,Sixth Form Funding from the ESFA - per capita,74.70512407347728,Outer London,1
Richmond upon Thames,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Southwark,Sixth Form Funding from the ESFA - per capita,0.0,Inner London,1
Sutton,Sixth Form Funding from the ESFA - per capita,6.50763358778626,Outer London,1
Tower Hamlets,Sixth Form Funding from the ESFA - per capita,49.332903641637124,Inner London,1
Waltham Forest,Sixth Form Funding from the ESFA - per capita,0.0,Outer London,1
Wandsworth,Sixth Form Funding from the ESFA - per capita,3.477862595419847,Inner London,1
Westminster,Sixth Form Funding from the ESFA - per capita,0.0,Inner London,1
Barking and Dagenham,Mandatory Rent Allowances: subsidy  - per capita,145.01598903608954,Outer London,1
Barnet,Mandatory Rent Allowances: subsidy  - per capita,318.45877215515026,Outer London,1
Bexley,Mandatory Rent Allowances: subsidy  - per capita,232.57200811359027,Outer London,1
Brent,Mandatory Rent Allowances: subsidy  - per capita,533.8552089464391,Outer London,1
Bromley,Mandatory Rent Allowances: subsidy  - per capita,178.93030303030304,Outer London,1
Camden,Mandatory Rent Allowances: subsidy  - per capita,306.7301285102332,Inner London,1
Croydon,Mandatory Rent Allowances: subsidy  - per capita,215.32241555783008,Outer London,1
Ealing,Mandatory Rent Allowances: subsidy  - per capita,268.8558975755925,Outer London,1
Enfield,Mandatory Rent Allowances: subsidy  - per capita,397.76666666666665,Outer London,1
Greenwich,Mandatory Rent Allowances: subsidy  - per capita,249.9584918713248,Outer London,1
Hackney,Mandatory Rent Allowances: subsidy  - per capita,748.3256172839506,Inner London,1
Hammersmith and Fulham,Mandatory Rent Allowances: subsidy  - per capita,280.5076419213974,Inner London,1
Haringey,Mandatory Rent Allowances: subsidy  - per capita,591.222558667676,Inner London,1
Harrow,Mandatory Rent Allowances: subsidy  - per capita,255.40757749712972,Outer London,1
Havering,Mandatory Rent Allowances: subsidy  - per capita,169.63740458015266,Outer London,1
Hillingdon,Mandatory Rent Allowances: subsidy  - per capita,204.05034324942793,Outer London,1
Hounslow,Mandatory Rent Allowances: subsidy  - per capita,209.00416377515614,Outer London,1
Islington,Mandatory Rent Allowances: subsidy  - per capita,333.1809787626962,Inner London,1
Kensington and Chelsea,Mandatory Rent Allowances: subsidy  - per capita,424.9511854951185,Inner London,1
Kingston upon Thames,Mandatory Rent Allowances: subsidy  - per capita,173.77380952380952,Outer London,1
Lambeth,Mandatory Rent Allowances: subsidy  - per capita,285.7934508816121,Inner London,1
Lewisham,Mandatory Rent Allowances: subsidy  - per capita,387.6214238190286,Inner London,1
Merton,Mandatory Rent Allowances: subsidy  - per capita,233.271375464684,Outer London,1
Newham,Mandatory Rent Allowances: subsidy  - per capita,0.0,Inner London,1
Redbridge,Mandatory Rent Allowances: subsidy  - per capita,305.47534643893005,Outer London,1
Richmond upon Thames,Mandatory Rent Allowances: subsidy  - per capita,216.11168032786884,Outer London,1
Southwark,Mandatory Rent Allowances: subsidy  - per capita,149.5742606434839,Inner London,1
Sutton,Mandatory Rent Allowances: subsidy  - per capita,124.83778625954199,Outer London,1
Tower Hamlets,Mandatory Rent Allowances: subsidy  - per capita,368.34676119883983,Inner London,1
Waltham Forest,Mandatory Rent Allowances: subsidy  - per capita,497.42816091954023,Outer London,1
Wandsworth,Mandatory Rent Allowances: subsidy  - per capita,211.72824427480916,Inner London,1
Westminster,Mandatory Rent Allowances: subsidy  - per capita,477.44003915810083,Inner London,1
Barking and Dagenham,Mandatory Rent Rebates outside HRA: subsidy  - per capita,47.38693467336683,Outer London,1
Barnet,Mandatory Rent Rebates outside HRA: subsidy  - per capita,42.897508348317494,Outer London,1
Bexley,Mandatory Rent Rebates outside HRA: subsidy  - per capita,0.0,Outer London,1
Brent,Mandatory Rent Rebates outside HRA: subsidy  - per capita,52.88993525603296,Outer London,1
Bromley,Mandatory Rent Rebates outside HRA: subsidy  - per capita,34.00606060606061,Outer London,1
Camden,Mandatory Rent Rebates outside HRA: subsidy  - per capita,0.0,Inner London,1
Croydon,Mandatory Rent Rebates outside HRA: subsidy  - per capita,53.36233367451382,Outer London,1
Ealing,Mandatory Rent Rebates outside HRA: subsidy  - per capita,80.0817216017434,Outer London,1
Enfield,Mandatory Rent Rebates outside HRA: subsidy  - per capita,126.73333333333333,Outer London,1
Greenwich,Mandatory Rent Rebates outside HRA: subsidy  - per capita,45.52404012452438,Outer London,1
Hackney,Mandatory Rent Rebates outside HRA: subsidy  - per capita,121.26157407407408,Inner London,1
Hammersmith and Fulham,Mandatory Rent Rebates outside HRA: subsidy  - per capita,44.48144104803494,Inner London,1
Haringey,Mandatory Rent Rebates outside HRA: subsidy  - per capita,101.39666919000757,Inner London,1
Harrow,Mandatory Rent Rebates outside HRA: subsidy  - per capita,0.0,Outer London,1
Havering,Mandatory Rent Rebates outside HRA: subsidy  - per capita,23.81297709923664,Outer London,1
Hillingdon,Mandatory Rent Rebates outside HRA: subsidy  - per capita,9.391958156260216,Outer London,1
Hounslow,Mandatory Rent Rebates outside HRA: subsidy  - per capita,8.927827897293547,Outer London,1
Islington,Mandatory Rent Rebates outside HRA: subsidy  - per capita,0.0,Inner London,1
Kensington and Chelsea,Mandatory Rent Rebates outside HRA: subsidy  - per capita,217.67085076708508,Inner London,1
Kingston upon Thames,Mandatory Rent Rebates outside HRA: subsidy  - per capita,39.63690476190476,Outer London,1
Lambeth,Mandatory Rent Rebates outside HRA: subsidy  - per capita,90.50692695214106,Inner London,1
Lewisham,Mandatory Rent Rebates outside HRA: subsidy  - per capita,35.67198935462409,Inner London,1
Merton,Mandatory Rent Rebates outside HRA: subsidy  - per capita,23.234200743494423,Outer London,1
Newham,Mandatory Rent Rebates outside HRA: subsidy  - per capita,113.34662489319282,Inner London,1
Redbridge,Mandatory Rent Rebates outside HRA: subsidy  - per capita,91.60812117305834,Outer London,1
Richmond upon Thames,Mandatory Rent Rebates outside HRA: subsidy  - per capita,12.694672131147541,Outer London,1
Southwark,Mandatory Rent Rebates outside HRA: subsidy  - per capita,65.10887227819305,Inner London,1
Sutton,Mandatory Rent Rebates outside HRA: subsidy  - per capita,34.1793893129771,Outer London,1
Tower Hamlets,Mandatory Rent Rebates outside HRA: subsidy  - per capita,81.62423461166613,Inner London,1
Waltham Forest,Mandatory Rent Rebates outside HRA: subsidy  - per capita,45.55316091954023,Outer London,1
Wandsworth,Mandatory Rent Rebates outside HRA: subsidy  - per capita,42.25648854961832,Inner London,1
Westminster,Mandatory Rent Rebates outside HRA: subsidy  - per capita,195.58981889378364,Inner London,1
Barking and Dagenham,Rent Rebates Granted to HRA Tenants: subsidy - per capita,126.1717679305619,Outer London,1
Barnet,Rent Rebates Granted to HRA Tenants: subsidy - per capita,48.95967120472643,Outer London,1
Bexley,Rent Rebates Granted to HRA Tenants: subsidy - per capita,0.0,Outer London,1
Brent,Rent Rebates Granted to HRA Tenants: subsidy - per capita,57.26309593878752,Outer London,1
Bromley,Rent Rebates Granted to HRA Tenants: subsidy - per capita,0.0,Outer London,1
Camden,Rent Rebates Granted to HRA Tenants: subsidy - per capita,287.73917182294144,Inner London,1
Croydon,Rent Rebates Granted to HRA Tenants: subsidy - per capita,62.60491299897646,Outer London,1
Ealing,Rent Rebates Granted to HRA Tenants: subsidy - per capita,66.51321165894852,Outer London,1
Enfield,Rent Rebates Granted to HRA Tenants: subsidy - per capita,65.28484848484848,Outer London,1
Greenwich,Rent Rebates Granted to HRA Tenants: subsidy - per capita,134.56243514354895,Outer London,1
Hackney,Rent Rebates Granted to HRA Tenants: subsidy - per capita,247.43827160493828,Inner London,1
Hammersmith and Fulham,Rent Rebates Granted to HRA Tenants: subsidy - per capita,138.72270742358077,Inner London,1
Haringey,Rent Rebates Granted to HRA Tenants: subsidy - per capita,185.82513247539742,Inner London,1
Harrow,Rent Rebates Granted to HRA Tenants: subsidy - per capita,98.69881362418676,Outer London,1
Havering,Rent Rebates Granted to HRA Tenants: subsidy - per capita,95.2442748091603,Outer London,1
Hillingdon,Rent Rebates Granted to HRA Tenants: subsidy - per capita,77.53514220333442,Outer London,1
Hounslow,Rent Rebates Granted to HRA Tenants: subsidy - per capita,106.42609299097849,Outer London,1
Islington,Rent Rebates Granted to HRA Tenants: subsidy - per capita,336.53739612188366,Inner London,1
Kensington and Chelsea,Rent Rebates Granted to HRA Tenants: subsidy - per capita,144.721059972106,Inner London,1
Kingston upon Thames,Rent Rebates Granted to HRA Tenants: subsidy - per capita,78.69047619047619,Outer London,1
Lambeth,Rent Rebates Granted to HRA Tenants: subsidy - per capita,129.56863979848868,Inner London,1
Lewisham,Rent Rebates Granted to HRA Tenants: subsidy - per capita,91.73985362608117,Inner London,1
Merton,Rent Rebates Granted to HRA Tenants: subsidy - per capita,0.0,Outer London,1
Newham,Rent Rebates Granted to HRA Tenants: subsidy - per capita,489.4901737396753,Inner London,1
Redbridge,Rent Rebates Granted to HRA Tenants: subsidy - per capita,35.172413793103445,Outer London,1
Richmond upon Thames,Rent Rebates Granted to HRA Tenants: subsidy - per capita,0.0,Outer London,1
Southwark,Rent Rebates Granted to HRA Tenants: subsidy - per capita,196.97107572310694,Inner London,1
Sutton,Rent Rebates Granted to HRA Tenants: subsidy - per capita,45.58206106870229,Outer London,1
Tower Hamlets,Rent Rebates Granted to HRA Tenants: subsidy - per capita,101.9465033838221,Inner London,1
Waltham Forest,Rent Rebates Granted to HRA Tenants: subsidy - per capita,126.33620689655173,Outer London,1
Wandsworth,Rent Rebates Granted to HRA Tenants: subsidy - per capita,137.51755725190839,Inner London,1
Westminster,Rent Rebates Granted to HRA Tenants: subsidy - per capita,195.58981889378364,Inner London,1
Barking and Dagenham,Other grants outside AEF  - per capita,0.0,Outer London,1
Barnet,Other grants outside AEF  - per capita,29.283329052144875,Outer London,1
Bexley,Other grants outside AEF  - per capita,0.0,Outer London,1
Brent,Other grants outside AEF  - per capita,12.713360800470864,Outer London,1
Bromley,Other grants outside AEF  - per capita,7.46969696969697,Outer London,1
Camden,Other grants outside AEF  - per capita,0.0,Inner London,1
Croydon,Other grants outside AEF  - per capita,0.33009211873080857,Outer London,1
Ealing,Other grants outside AEF  - per capita,7.044402070280578,Outer London,1
Enfield,Other grants outside AEF  - per capita,0.0,Outer London,1
Greenwich,Other grants outside AEF  - per capita,5.2023521272915945,Outer London,1
Hackney,Other grants outside AEF  - per capita,0.0,Inner London,1
Hammersmith and Fulham,Other grants outside AEF  - per capita,0.0,Inner London,1
Haringey,Other grants outside AEF  - per capita,1.0938682816048448,Inner London,1
Harrow,Other grants outside AEF  - per capita,0.0,Outer London,1
Havering,Other grants outside AEF  - per capita,5.67175572519084,Outer London,1
Hillingdon,Other grants outside AEF  - per capita,0.0,Outer London,1
Hounslow,Other grants outside AEF  - per capita,0.0,Outer London,1
Islington,Other grants outside AEF  - per capita,0.0,Inner London,1
Kensington and Chelsea,Other grants outside AEF  - per capita,3.2984658298465828,Inner London,1
Kingston upon Thames,Other grants outside AEF  - per capita,0.0,Outer London,1
Lambeth,Other grants outside AEF  - per capita,0.0,Inner London,1
Lewisham,Other grants outside AEF  - per capita,116.6333998669328,Inner London,1
Merton,Other grants outside AEF  - per capita,5.697026022304833,Outer London,1
Newham,Other grants outside AEF  - per capita,9.854742238678439,Inner London,1
Redbridge,Other grants outside AEF  - per capita,4.601998066387367,Outer London,1
Richmond upon Thames,Other grants outside AEF  - per capita,1.5573770491803278,Outer London,1
Southwark,Other grants outside AEF  - per capita,0.0,Inner London,1
Sutton,Other grants outside AEF  - per capita,13.244274809160306,Outer London,1
Tower Hamlets,Other grants outside AEF  - per capita,47.921366419593944,Inner London,1
Waltham Forest,Other grants outside AEF  - per capita,30.301724137931036,Outer London,1
Wandsworth,Other grants outside AEF  - per capita,2.403053435114504,Inner London,1
Westminster,Other grants outside AEF  - per capita,0.0,Inner London,1
