borough,variable,value,borough_category,is_per_capita
Waltham Forest,Local tax collection: council tax support administration - per capita,2.2952586206896552,Outer London,1
Wandsworth,Local tax collection: council tax support administration - per capita,0.6992366412213741,Inner London,1
Westminster,Local tax collection: council tax support administration - per capita,24.9290259422418,Inner London,1
Barking and Dagenham,Local tax collection: other - per capita,0.0,Outer London,1
Barnet,Local tax collection: other - per capita,-1.2843565373747752,Outer London,1
Bexley,Local tax collection: other - per capita,5.610547667342799,Outer London,1
Brent,Local tax collection: other - per capita,10.585638610947615,Outer London,1
Bromley,Local tax collection: other - per capita,4.057575757575758,Outer London,1
Camden,Local tax collection: other - per capita,7.896239885768682,Inner London,1
Croydon,Local tax collection: other - per capita,0.3710337768679631,Outer London,1
Ealing,Local tax collection: other - per capita,3.462271860528466,Outer London,1
Enfield,Local tax collection: other - per capita,3.712121212121212,Outer London,1
Greenwich,Local tax collection: other - per capita,7.87616741611899,Outer London,1
Hackney,Local tax collection: other - per capita,24.949845679012345,Inner London,1
Hammersmith and Fulham,Local tax collection: other - per capita,9.137554585152838,Inner London,1
Haringey,Local tax collection: other - per capita,0.6018168054504164,Inner London,1
Harrow,Local tax collection: other - per capita,4.730195177956372,Outer London,1
Havering,Local tax collection: other - per capita,-2.435114503816794,Outer London,1
Hillingdon,Local tax collection: other - per capita,0.0,Outer London,1
Hounslow,Local tax collection: other - per capita,8.917418459403192,Outer London,1
Islington,Local tax collection: other - per capita,11.791320406278855,Inner London,1
Kensington and Chelsea,Local tax collection: other - per capita,14.504881450488146,Inner London,1
Kingston upon Thames,Local tax collection: other - per capita,2.755952380952381,Outer London,1
Lambeth,Local tax collection: other - per capita,19.80478589420655,Inner London,1
Lewisham,Local tax collection: other - per capita,3.8722554890219563,Inner London,1
Merton,Local tax collection: other - per capita,1.0780669144981412,Outer London,1
Newham,Local tax collection: other - per capita,10.091142124750784,Inner London,1
Redbridge,Local tax collection: other - per capita,6.535610699323236,Outer London,1
Richmond upon Thames,Local tax collection: other - per capita,1.3012295081967213,Outer London,1
Southwark,Local tax collection: other - per capita,15.632109197270069,Inner London,1
Sutton,Local tax collection: other - per capita,3.7881679389312977,Outer London,1
Tower Hamlets,Local tax collection: other - per capita,11.082823074444086,Inner London,1
Waltham Forest,Local tax collection: other - per capita,7.966954022988506,Outer London,1
Wandsworth,Local tax collection: other - per capita,4.015267175572519,Inner London,1
Westminster,Local tax collection: other - per capita,-42.52569750367107,Inner London,1
Barking and Dagenham,Emergency planning - per capita,1.3613522156235724,Outer London,1
Barnet,Emergency planning - per capita,0.8656563061905985,Outer London,1
Bexley,Emergency planning - per capita,0.742393509127789,Outer London,1
Brent,Emergency planning - per capita,0.8269570335491465,Outer London,1
Bromley,Emergency planning - per capita,0.7151515151515152,Outer London,1
Camden,Emergency planning - per capita,2.5511661113755353,Inner London,1
Croydon,Emergency planning - per capita,1.3510747185261003,Outer London,1
Ealing,Emergency planning - per capita,0.7300463089076545,Outer London,1
Enfield,Emergency planning - per capita,0.9878787878787879,Outer London,1
Greenwich,Emergency planning - per capita,0.847457627118644,Outer London,1
Hackney,Emergency planning - per capita,0.0,Inner London,1
Hammersmith and Fulham,Emergency planning - per capita,0.0,Inner London,1
Haringey,Emergency planning - per capita,1.2528387585162755,Inner London,1
Harrow,Emergency planning - per capita,1.113662456946039,Outer London,1
Havering,Emergency planning - per capita,0.916030534351145,Outer London,1
Hillingdon,Emergency planning - per capita,0.5230467473030402,Outer London,1
Hounslow,Emergency planning - per capita,0.8119361554476058,Outer London,1
Islington,Emergency planning - per capita,1.5189289012003693,Inner London,1
Kensington and Chelsea,Emergency planning - per capita,4.142259414225942,Inner London,1
Kingston upon Thames,Emergency planning - per capita,2.238095238095238,Outer London,1
Lambeth,Emergency planning - per capita,1.5113350125944585,Inner London,1
Lewisham,Emergency planning - per capita,0.8749168330006654,Inner London,1
Merton,Emergency planning - per capita,1.212825278810409,Outer London,1
Newham,Emergency planning - per capita,4.0956992309883224,Inner London,1
Redbridge,Emergency planning - per capita,0.5994199162101193,Outer London,1
Richmond upon Thames,Emergency planning - per capita,1.0297131147540983,Outer London,1
Southwark,Emergency planning - per capita,0.8287292817679558,Inner London,1
Sutton,Emergency planning - per capita,1.3645038167938932,Outer London,1
Tower Hamlets,Emergency planning - per capita,1.5339993554624556,Inner London,1
Waltham Forest,Emergency planning - per capita,0.603448275862069,Outer London,1
Wandsworth,Emergency planning - per capita,1.2702290076335878,Inner London,1
Westminster,Emergency planning - per capita,0.3671071953010279,Inner London,1
Barking and Dagenham,Central services to the public: other - per capita,47.944266788487894,Outer London,1
Barnet,Central services to the public: other - per capita,-1.4050860518880042,Outer London,1
Bexley,Central services to the public: other - per capita,1.2129817444219066,Outer London,1
Brent,Central services to the public: other - per capita,32.27781047675103,Outer London,1
Bromley,Central services to the public: other - per capita,4.3121212121212125,Outer London,1
Camden,Central services to the public: other - per capita,42.51784864350309,Inner London,1
Croydon,Central services to the public: other - per capita,4.101842374616172,Outer London,1
Ealing,Central services to the public: other - per capita,3.9989103786434215,Outer London,1
Enfield,Central services to the public: other - per capita,1.1757575757575758,Outer London,1
Greenwich,Central services to the public: other - per capita,17.81044621238326,Outer London,1
Hackney,Central services to the public: other - per capita,18.27932098765432,Inner London,1
Hammersmith and Fulham,Central services to the public: other - per capita,-2.6746724890829694,Inner London,1
Haringey,Central services to the public: other - per capita,22.305071915215745,Inner London,1
Harrow,Central services to the public: other - per capita,0.7309605817068504,Outer London,1
Havering,Central services to the public: other - per capita,5.293893129770993,Outer London,1
Hillingdon,Central services to the public: other - per capita,0.7420725727361883,Outer London,1
Hounslow,Central services to the public: other - per capita,5.995836224843859,Outer London,1
Islington,Central services to the public: other - per capita,9.598337950138504,Inner London,1
Kensington and Chelsea,Central services to the public: other - per capita,16.220362622036262,Inner London,1
Kingston upon Thames,Central services to the public: other - per capita,4.261904761904762,Outer London,1
Lambeth,Central services to the public: other - per capita,-0.034634760705289674,Inner London,1
Lewisham,Central services to the public: other - per capita,11.021290751829675,Inner London,1
Merton,Central services to the public: other - per capita,8.977695167286246,Outer London,1
Newham,Central services to the public: other - per capita,52.46938194246653,Inner London,1
Redbridge,Central services to the public: other - per capita,1.9497260715436675,Outer London,1
Richmond upon Thames,Central services to the public: other - per capita,12.04405737704918,Outer London,1
Southwark,Central services to the public: other - per capita,4.260643483912903,Inner London,1
Sutton,Central services to the public: other - per capita,6.61736641221374,Outer London,1
Tower Hamlets,Central services to the public: other - per capita,3.5352884305510797,Inner London,1
Waltham Forest,Central services to the public: other - per capita,1.4798850574712643,Outer London,1
Wandsworth,Central services to the public: other - per capita,7.47175572519084,Inner London,1
Westminster,Central services to the public: other - per capita,4.723445912873226,Inner London,1
Barking and Dagenham,Non-distributed costs - retirement benefits  - per capita,0.0,Outer London,1
Barnet,Non-distributed costs - retirement benefits  - per capita,7.552016439763678,Outer London,1
Bexley,Non-distributed costs - retirement benefits  - per capita,0.0,Outer London,1
Brent,Non-distributed costs - retirement benefits  - per capita,0.0,Outer London,1
Bromley,Non-distributed costs - retirement benefits  - per capita,4.2696969696969695,Outer London,1
Camden,Non-distributed costs - retirement benefits  - per capita,62.089481199428846,Inner London,1
Croydon,Non-distributed costs - retirement benefits  - per capita,0.0,Outer London,1
Ealing,Non-distributed costs - retirement benefits  - per capita,0.0,Outer London,1
Enfield,Non-distributed costs - retirement benefits  - per capita,4.872727272727273,Outer London,1
Greenwich,Non-distributed costs - retirement benefits  - per capita,9.695607056381874,Outer London,1
Hackney,Non-distributed costs - retirement benefits  - per capita,46.10725308641975,Inner London,1
Hammersmith and Fulham,Non-distributed costs - retirement benefits  - per capita,21.643013100436683,Inner London,1
Haringey,Non-distributed costs - retirement benefits  - per capita,7.221801665404996,Inner London,1
Harrow,Non-distributed costs - retirement benefits  - per capita,10.692690394182932,Outer London,1
Havering,Non-distributed costs - retirement benefits  - per capita,39.62977099236641,Outer London,1
Hillingdon,Non-distributed costs - retirement benefits  - per capita,0.0,Outer London,1
Hounslow,Non-distributed costs - retirement benefits  - per capita,4.510756419153366,Outer London,1
Islington,Non-distributed costs - retirement benefits  - per capita,34.395198522622344,Inner London,1
Kensington and Chelsea,Non-distributed costs - retirement benefits  - per capita,3.3333333333333335,Inner London,1
Kingston upon Thames,Non-distributed costs - retirement benefits  - per capita,15.946428571428571,Outer London,1
Lambeth,Non-distributed costs - retirement benefits  - per capita,44.44899244332494,Inner London,1
Lewisham,Non-distributed costs - retirement benefits  - per capita,20.32934131736527,Inner London,1
Merton,Non-distributed costs - retirement benefits  - per capita,9.451672862453531,Outer London,1
Newham,Non-distributed costs - retirement benefits  - per capita,7.052121902591854,Inner London,1
Redbridge,Non-distributed costs - retirement benefits  - per capita,4.099258781824041,Outer London,1
Richmond upon Thames,Non-distributed costs - retirement benefits  - per capita,10.737704918032787,Outer London,1
Southwark,Non-distributed costs - retirement benefits  - per capita,3.633409164770881,Inner London,1
Sutton,Non-distributed costs - retirement benefits  - per capita,18.172709923664122,Outer London,1
Tower Hamlets,Non-distributed costs - retirement benefits  - per capita,37.99548823718982,Inner London,1
Waltham Forest,Non-distributed costs - retirement benefits  - per capita,31.92528735632184,Outer London,1
Wandsworth,Non-distributed costs - retirement benefits  - per capita,3.3221374045801526,Inner London,1
Westminster,Non-distributed costs - retirement benefits  - per capita,94.13607440039158,Inner London,1
Barking and Dagenham,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Barnet,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Bexley,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Brent,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Bromley,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Camden,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Croydon,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Ealing,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Enfield,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Greenwich,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Hackney,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Hammersmith and Fulham,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,13.406113537117903,Inner London,1
Haringey,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.3822861468584406,Inner London,1
Harrow,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Havering,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Hillingdon,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Hounslow,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Islington,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Kensington and Chelsea,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Kingston upon Thames,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Lambeth,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Lewisham,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Merton,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,3.796468401486989,Outer London,1
Newham,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Redbridge,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Richmond upon Thames,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Southwark,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Sutton,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Outer London,1
Tower Hamlets,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Waltham Forest,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.6214080459770115,Outer London,1
Wandsworth,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Westminster,Non-distributed costs - costs of unused shares of IT facilities and other assets - per capita,0.0,Inner London,1
Barking and Dagenham,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Barnet,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Bexley,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Brent,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Bromley,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.9242424242424242,Outer London,1
Camden,Non-distributed costs - revenue expenditure on surplus assets - per capita,34.01713469776297,Inner London,1
Croydon,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.7139201637666326,Outer London,1
Ealing,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Enfield,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.8151515151515152,Outer London,1
Greenwich,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Hackney,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Hammersmith and Fulham,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Haringey,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Harrow,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Havering,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Hillingdon,Non-distributed costs - revenue expenditure on surplus assets - per capita,3.1677018633540373,Outer London,1
Hounslow,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Islington,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Kensington and Chelsea,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Kingston upon Thames,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Lambeth,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Lewisham,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Merton,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Newham,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Redbridge,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Richmond upon Thames,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Southwark,Non-distributed costs - revenue expenditure on surplus assets - per capita,-25.03412414689633,Inner London,1
Sutton,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Tower Hamlets,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Waltham Forest,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Outer London,1
Wandsworth,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.40610687022900765,Inner London,1
Westminster,Non-distributed costs - revenue expenditure on surplus assets - per capita,0.0,Inner London,1
Barking and Dagenham,TOTAL CENTRAL SERVICES - per capita,60.657834627683876,Outer London,1
Barnet,TOTAL CENTRAL SERVICES - per capita,22.561006935525302,Outer London,1
Bexley,TOTAL CENTRAL SERVICES - per capita,30.961460446247465,Outer London,1
Brent,TOTAL CENTRAL SERVICES - per capita,63.17834020011772,Outer London,1
Bromley,TOTAL CENTRAL SERVICES - per capita,40.93333333333333,Outer London,1
Camden,TOTAL CENTRAL SERVICES - per capita,188.6910994764398,Inner London,1
Croydon,TOTAL CENTRAL SERVICES - per capita,29.690378710337768,Outer London,1
Ealing,TOTAL CENTRAL SERVICES - per capita,29.901934077907928,Outer London,1
Enfield,TOTAL CENTRAL SERVICES - per capita,27.16060606060606,Outer London,1
Greenwich,TOTAL CENTRAL SERVICES - per capita,55.939121411276375,Outer London,1
Hackney,TOTAL CENTRAL SERVICES - per capita,108.5570987654321,Inner London,1
Hammersmith and Fulham,TOTAL CENTRAL SERVICES - per capita,74.11026200873363,Inner London,1
Haringey,TOTAL CENTRAL SERVICES - per capita,53.894776684330054,Inner London,1
Harrow,TOTAL CENTRAL SERVICES - per capita,40.57787983161118,Outer London,1
Havering,TOTAL CENTRAL SERVICES - per capita,78.11068702290076,Outer London,1
Hillingdon,TOTAL CENTRAL SERVICES - per capita,54.1680287675711,Outer London,1
Hounslow,TOTAL CENTRAL SERVICES - per capita,43.27203331020125,Outer London,1
Islington,TOTAL CENTRAL SERVICES - per capita,76.1218836565097,Inner London,1
Kensington and Chelsea,TOTAL CENTRAL SERVICES - per capita,115.2510460251046,Inner London,1
Kingston upon Thames,TOTAL CENTRAL SERVICES - per capita,78.57738095238095,Outer London,1
Lambeth,TOTAL CENTRAL SERVICES - per capita,84.56863979848866,Inner London,1
Lewisham,TOTAL CENTRAL SERVICES - per capita,57.56154357950765,Inner London,1
Merton,TOTAL CENTRAL SERVICES - per capita,65.74814126394052,Outer London,1
Newham,TOTAL CENTRAL SERVICES - per capita,104.0672173170037,Inner London,1
Redbridge,TOTAL CENTRAL SERVICES - per capita,34.9758298420883,Outer London,1
Richmond upon Thames,TOTAL CENTRAL SERVICES - per capita,45.932377049180324,Outer London,1
Southwark,TOTAL CENTRAL SERVICES - per capita,58.64153396165096,Inner London,1
Sutton,TOTAL CENTRAL SERVICES - per capita,50.028625954198475,Outer London,1
Tower Hamlets,TOTAL CENTRAL SERVICES - per capita,151.0731550112794,Inner London,1
Waltham Forest,TOTAL CENTRAL SERVICES - per capita,73.60272988505747,Outer London,1
Wandsworth,TOTAL CENTRAL SERVICES - per capita,51.17557251908397,Inner London,1
Westminster,TOTAL CENTRAL SERVICES - per capita,98.12530592266275,Inner London,1
Barking and Dagenham,TOTAL OTHER SERVICES - per capita,80.19186843307446,Outer London,1
Barnet,TOTAL OTHER SERVICES - per capita,0.0,Outer London,1
Bexley,TOTAL OTHER SERVICES - per capita,0.0,Outer London,1
Brent,TOTAL OTHER SERVICES - per capita,0.0,Outer London,1
Bromley,TOTAL OTHER SERVICES - per capita,43.27878787878788,Outer London,1
Camden,TOTAL OTHER SERVICES - per capita,185.38315088053307,Inner London,1
Croydon,TOTAL OTHER SERVICES - per capita,14.669907881269191,Outer London,1
Ealing,TOTAL OTHER SERVICES - per capita,14.968673385998365,Outer London,1
Enfield,TOTAL OTHER SERVICES - per capita,46.11212121212121,Outer London,1
Greenwich,TOTAL OTHER SERVICES - per capita,85.63818747838118,Outer London,1
Hackney,TOTAL OTHER SERVICES - per capita,194.62577160493828,Inner London,1
Hammersmith and Fulham,TOTAL OTHER SERVICES - per capita,87.58733624454149,Inner London,1
Haringey,TOTAL OTHER SERVICES - per capita,94.42089326267978,Inner London,1
Harrow,TOTAL OTHER SERVICES - per capita,44.10639112131649,Outer London,1
Havering,TOTAL OTHER SERVICES - per capita,15.534351145038167,Outer London,1
Hillingdon,TOTAL OTHER SERVICES - per capita,0.08826413860738803,Outer London,1
Hounslow,TOTAL OTHER SERVICES - per capita,0.0,Outer London,1
Islington,TOTAL OTHER SERVICES - per capita,139.40904893813482,Inner London,1
Kensington and Chelsea,TOTAL OTHER SERVICES - per capita,0.0,Inner London,1
Kingston upon Thames,TOTAL OTHER SERVICES - per capita,0.0,Outer London,1
Lambeth,TOTAL OTHER SERVICES - per capita,0.0,Inner London,1
Lewisham,TOTAL OTHER SERVICES - per capita,0.3226879574184963,Inner London,1
Merton,TOTAL OTHER SERVICES - per capita,72.00743494423791,Outer London,1
Newham,TOTAL OTHER SERVICES - per capita,-1.4924522927940758,Inner London,1
Redbridge,TOTAL OTHER SERVICES - per capita,89.83564292620045,Outer London,1
Richmond upon Thames,TOTAL OTHER SERVICES - per capita,0.0,Outer London,1
Southwark,TOTAL OTHER SERVICES - per capita,0.0,Inner London,1
Sutton,TOTAL OTHER SERVICES - per capita,19.06965648854962,Outer London,1
Tower Hamlets,TOTAL OTHER SERVICES - per capita,9.99033193683532,Inner London,1
Waltham Forest,TOTAL OTHER SERVICES - per capita,22.64008620689655,Outer London,1
Wandsworth,TOTAL OTHER SERVICES - per capita,0.0,Inner London,1
Westminster,TOTAL OTHER SERVICES - per capita,137.88546255506608,Inner London,1
Barking and Dagenham,TOTAL SERVICE EXPENDITURE - per capita,2559.584285061672,Outer London,1
Barnet,TOTAL SERVICE EXPENDITURE - per capita,1677.2797328538402,Outer London,1
Bexley,TOTAL SERVICE EXPENDITURE - per capita,1415.7322515212982,Outer London,1
Brent,TOTAL SERVICE EXPENDITURE - per capita,1935.788699234844,Outer London,1
Bromley,TOTAL SERVICE EXPENDITURE - per capita,1441.6272727272728,Outer London,1
Camden,TOTAL SERVICE EXPENDITURE - per capita,3053.612565445026,Inner London,1
Croydon,TOTAL SERVICE EXPENDITURE - per capita,1724.646878198567,Outer London,1
Ealing,TOTAL SERVICE EXPENDITURE - per capita,2017.2160174339417,Outer London,1
Enfield,TOTAL SERVICE EXPENDITURE - per capita,1972.7757575757576,Outer London,1
Greenwich,TOTAL SERVICE EXPENDITURE - per capita,2287.1636112071947,Outer London,1
Hackney,TOTAL SERVICE EXPENDITURE - per capita,2837.5848765432097,Inner London,1
Hammersmith and Fulham,TOTAL SERVICE EXPENDITURE - per capita,1835.480349344978,Inner London,1
Haringey,TOTAL SERVICE EXPENDITURE - per capita,2410.2763058289174,Inner London,1
Harrow,TOTAL SERVICE EXPENDITURE - per capita,1505.2391886720245,Outer London,1
Havering,TOTAL SERVICE EXPENDITURE - per capita,1683.7404580152672,Outer London,1
Hillingdon,TOTAL SERVICE EXPENDITURE - per capita,1679.6273291925465,Outer London,1
Hounslow,TOTAL SERVICE EXPENDITURE - per capita,1880.645385149202,Outer London,1
Islington,TOTAL SERVICE EXPENDITURE - per capita,2502.1052631578946,Inner London,1
Kensington and Chelsea,TOTAL SERVICE EXPENDITURE - per capita,2320.8507670850768,Inner London,1
Kingston upon Thames,TOTAL SERVICE EXPENDITURE - per capita,1689.4166666666667,Outer London,1
Lambeth,TOTAL SERVICE EXPENDITURE - per capita,2202.7172544080604,Inner London,1
Lewisham,TOTAL SERVICE EXPENDITURE - per capita,2438.4630738522956,Inner London,1
Merton,TOTAL SERVICE EXPENDITURE - per capita,2033.75,Outer London,1
Newham,TOTAL SERVICE EXPENDITURE - per capita,1927.231557960695,Inner London,1
Redbridge,TOTAL SERVICE EXPENDITURE - per capita,1985.9780857234935,Outer London,1
Richmond upon Thames,TOTAL SERVICE EXPENDITURE - per capita,1874.718237704918,Outer London,1
Southwark,TOTAL SERVICE EXPENDITURE - per capita,2005.42411439714,Inner London,1
Sutton,TOTAL SERVICE EXPENDITURE - per capita,1751.1736641221373,Outer London,1
Tower Hamlets,TOTAL SERVICE EXPENDITURE - per capita,3093.142120528521,Inner London,1
Waltham Forest,TOTAL SERVICE EXPENDITURE - per capita,2055.9913793103447,Outer London,1
Wandsworth,TOTAL SERVICE EXPENDITURE - per capita,1546.406106870229,Inner London,1
Westminster,TOTAL SERVICE EXPENDITURE - per capita,2337.958883994126,Inner London,1
Barking and Dagenham,Housing benefits: rent allowances - mandatory payments - per capita,145.01598903608954,Outer London,1
Barnet,Housing benefits: rent allowances - mandatory payments - per capita,316.6144361674801,Outer London,1
Bexley,Housing benefits: rent allowances - mandatory payments - per capita,230.87221095334687,Outer London,1
Brent,Housing benefits: rent allowances - mandatory payments - per capita,558.0370806356681,Outer London,1
Bromley,Housing benefits: rent allowances - mandatory payments - per capita,175.9969696969697,Outer London,1
Camden,Housing benefits: rent allowances - mandatory payments - per capita,305.85435506901473,Inner London,1
Croydon,Housing benefits: rent allowances - mandatory payments - per capita,219.72876151484135,Outer London,1
Ealing,Housing benefits: rent allowances - mandatory payments - per capita,268.8558975755925,Outer London,1
Enfield,Housing benefits: rent allowances - mandatory payments - per capita,393.6060606060606,Outer London,1
Greenwich,Housing benefits: rent allowances - mandatory payments - per capita,247.30197163611209,Outer London,1
Hackney,Housing benefits: rent allowances - mandatory payments - per capita,776.9560185185185,Inner London,1
Hammersmith and Fulham,Housing benefits: rent allowances - mandatory payments - per capita,280.5076419213974,Inner London,1
Haringey,Housing benefits: rent allowances - mandatory payments - per capita,586.0257380772142,Inner London,1
Harrow,Housing benefits: rent allowances - mandatory payments - per capita,263.769613471106,Outer London,1
Havering,Housing benefits: rent allowances - mandatory payments - per capita,169.63740458015266,Outer London,1
Hillingdon,Housing benefits: rent allowances - mandatory payments - per capita,205.80581889506374,Outer London,1
Hounslow,Housing benefits: rent allowances - mandatory payments - per capita,207.57460097154754,Outer London,1
Islington,Housing benefits: rent allowances - mandatory payments - per capita,333.1809787626962,Inner London,1
Kensington and Chelsea,Housing benefits: rent allowances - mandatory payments - per capita,423.9121338912134,Inner London,1
Kingston upon Thames,Housing benefits: rent allowances - mandatory payments - per capita,173.76785714285714,Outer London,1
Lambeth,Housing benefits: rent allowances - mandatory payments - per capita,285.7934508816121,Inner London,1
Lewisham,Housing benefits: rent allowances - mandatory payments - per capita,387.61809713905524,Inner London,1
Merton,Housing benefits: rent allowances - mandatory payments - per capita,233.271375464684,Outer London,1
Newham,Housing benefits: rent allowances - mandatory payments - per capita,369.7749928795215,Inner London,1
Redbridge,Housing benefits: rent allowances - mandatory payments - per capita,306.71608121173057,Outer London,1
Richmond upon Thames,Housing benefits: rent allowances - mandatory payments - per capita,219.64651639344262,Outer London,1
Southwark,Housing benefits: rent allowances - mandatory payments - per capita,153.29866753331166,Inner London,1
Sutton,Housing benefits: rent allowances - mandatory payments - per capita,124.83778625954199,Outer London,1
Tower Hamlets,Housing benefits: rent allowances - mandatory payments - per capita,368.34676119883983,Inner London,1
Waltham Forest,Housing benefits: rent allowances - mandatory payments - per capita,479.0086206896552,Outer London,1
Wandsworth,Housing benefits: rent allowances - mandatory payments - per capita,221.84732824427482,Inner London,1
Westminster,Housing benefits: rent allowances - mandatory payments - per capita,467.9686735193343,Inner London,1
Barking and Dagenham,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,47.38693467336683,Outer London,1
Barnet,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,64.5774466992037,Outer London,1
Bexley,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,0.0,Outer London,1
Brent,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,0.0,Outer London,1
Bromley,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,34.00606060606061,Outer London,1
Camden,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,0.0,Inner London,1
Croydon,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,54.45496417604913,Outer London,1
Ealing,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,80.0817216017434,Outer London,1
Enfield,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,127.15151515151516,Outer London,1
Greenwich,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,45.043237634036664,Outer London,1
Hackney,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,101.75925925925925,Inner London,1
Hammersmith and Fulham,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,44.48144104803494,Inner London,1
Haringey,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,99.63663890991673,Inner London,1
Harrow,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,99.67853042479908,Outer London,1
Havering,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,23.81297709923664,Outer London,1
Hillingdon,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,8.179143510951292,Outer London,1
